protocol,src-address,src-port,dst-address,dst-port,flow,service,tcp-state,resolved,mark,cc,asn,threat,description,modified,validation
tcp,103.135.6.222,61446,185.74.7.91,18723,OUT.bound,,established,,INTL.c,UZ,AS202660 uzbektelekom joint stock company,Guardicore - 26-11-2023,,2023-11-27T00:14:16.022000,
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,youtubei.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,signaler-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,playstoregatewayadapter-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,peoplestack-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,accountcapabilities-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,photosdata-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,content-autofill.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,firebaseremoteconfig.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,maps.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,chromewebstore.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,passwordsleakcheck-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,android-context-data.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,mdh-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,65044,64.233.170.95,443,OUT.bound,https,,play.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,55314,142.251.10.93,443,OUT.bound,https,,youtube-ui.l.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.237.134.79,33159,122.144.1.1,53,OUT.bound,domain,,,,ID,AS38320 pt maxindo mitra solusi,,,,
tcp,192.168.2.1,33276,35.186.203.63,443,OUT.bound,https,established,,LOKAL.c,US,AS15169 google llc,,,,Cloud Provider IP range
tcp,103.135.6.222,52103,13.107.21.239,443,OUT.bound,https,established,,LOKAL.c,US,AS8068 microsoft corporation,BKP DIC 14 23,,2023-12-14T22:54:48.999000,Cloud Provider IP range
udp,103.135.6.222,64627,142.251.12.101,443,OUT.bound,https,,play.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,64627,142.251.12.101,443,OUT.bound,https,,docs.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,64627,142.251.12.101,443,OUT.bound,https,,clients.l.google.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,103.135.6.222,49880,157.240.208.60,443,OUT.bound,https,established,media-cgk1-1.cdn.whatsapp.net,LOKAL.c,ID,AS32934 facebook  inc.,,,,
tcp,103.135.6.222,49880,157.240.208.60,443,OUT.bound,https,established,mmx-ds.cdn.whatsapp.net,LOKAL.c,ID,AS32934 facebook  inc.,,,,
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,peoplestackwebexperiments-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,youtubei.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,appsitemsuggest-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,playstoregatewayadapter-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,peoplestack-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,accountcapabilities-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,espresso-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,photosdata-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,content-autofill.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,firebaseremoteconfig.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,maps.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,chromewebstore.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,passwordsleakcheck-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,peoplestack-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,android-context-data.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,mdh-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,192.168.2.1,52998,74.125.24.95,443,OUT.bound,https,,play.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,youtubei.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,signaler-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,playstoregatewayadapter-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,peoplestack-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,accountcapabilities-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,photosdata-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,content-autofill.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,firebaseremoteconfig.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,maps.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,chromewebstore.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,passwordsleakcheck-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,android-context-data.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,mdh-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,59872,64.233.170.95,443,OUT.bound,https,,play.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,103.135.6.222,50962,157.240.7.53,443,OUT.bound,https,established,,LOKAL.c,SG,AS32934 facebook  inc.,,,,Whitelisted IP
udp,192.168.1.2,42172,172.217.194.132,443,OUT.bound,https,,,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,103.135.6.222,54522,117.18.232.240,80,OUT.bound,http,close,cs11.wpc.v0cdn.net,INTL.c,AU,AS15133 verizon,,,,Whitelisted IP
udp,192.168.2.1,62130,192.168.2.254,53,local,domain,,,INTL.c,,,,,,
udp,103.135.6.222,52682,172.253.118.84,443,OUT.bound,https,,accounts.google.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,103.135.6.222,54521,117.18.232.240,80,OUT.bound,http,close,cs11.wpc.v0cdn.net,INTL.c,AU,AS15133 verizon,,,,Whitelisted IP
tcp,103.135.6.222,48626,142.251.10.102,80,OUT.bound,http,established,history.l.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,192.168.2.1,59240,192.168.2.254,53,local,domain,,,INTL.c,,,,,,
udp,103.135.6.222,54366,216.239.38.120,443,OUT.bound,https,,forcesafesearch.google.com,LOKAL.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,Whitelisted IP
udp,103.135.6.222,63883,74.125.200.113,443,OUT.bound,https,,www3.l.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,youtubei.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,signaler-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,playstoregatewayadapter-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,peoplestack-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,accountcapabilities-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,photosdata-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,content-autofill.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,firebaseremoteconfig.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,maps.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,chromewebstore.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,passwordsleakcheck-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,android-context-data.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,mdh-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,58195,64.233.170.95,443,OUT.bound,https,,play.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
tcp,103.135.6.222,61448,162.125.81.13,443,OUT.bound,https,established,client-env.dropbox-dns.com,INTL.c,SG,AS19679 dropbox  inc.,,,,
udp,192.168.2.1,55917,192.168.2.254,53,local,domain,,,INTL.c,,,,,,
udp,103.135.6.222,51578,172.253.118.94,443,OUT.bound,https,,,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,youtubei.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,signaler-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,playstoregatewayadapter-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,peoplestack-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,accountcapabilities-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,photosdata-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,content-autofill.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,firebaseremoteconfig.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,maps.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,chromewebstore.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,passwordsleakcheck-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,android-context-data.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,mdh-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,49703,64.233.170.95,443,OUT.bound,https,,play.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,55812,142.251.12.102,443,OUT.bound,https,,play.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,55812,142.251.12.102,443,OUT.bound,https,,docs.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,55812,142.251.12.102,443,OUT.bound,https,,clients.l.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,56948,142.251.175.94,443,OUT.bound,https,,id.google.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,56948,142.251.175.94,443,OUT.bound,https,,ssl.gstatic.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,56948,142.251.175.94,443,OUT.bound,https,,accounts-cctld.l.google.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,56948,142.251.175.94,443,OUT.bound,https,,www.gstatic.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,192.168.2.1,59073,192.168.2.254,53,local,domain,,,INTL.c,,,,,,
udp,192.168.2.1,53936,192.168.2.254,53,local,domain,,,INTL.c,,,,,,
udp,192.168.2.1,49252,192.168.2.254,53,local,domain,,,INTL.c,,,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,youtubei.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,scone-pa.clients6.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,playstoregatewayadapter-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,peoplestack-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,accountcapabilities-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,photosdata-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,content-autofill.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,firebaseremoteconfig.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,maps.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,chromewebstore.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,passwordsleakcheck-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,android-context-data.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,mdh-pa.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,53665,142.251.12.95,443,OUT.bound,https,,play.googleapis.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,50652,8.8.8.8,443,OUT.bound,https,,dns.google,LOKAL.c,,AS15169 google llc,,,,Public DNS
udp,192.168.2.1,65054,192.168.2.254,53,local,domain,,,INTL.c,,,,,,
tcp,192.168.2.1,50479,20.189.173.2,443,OUT.bound,https,established,,INTL.c,US,AS8075 microsoft corporation,Spyware: http://browser.events.data.microsoftstart.cn,,2023-11-20T05:49:10.586000,Cloud Provider IP range
udp,192.168.2.1,50553,192.168.2.254,53,local,domain,,,INTL.c,,,,,,
udp,103.135.6.222,64301,216.239.38.120,443,OUT.bound,https,,forcesafesearch.google.com,LOKAL.c,US,AS15169 google llc,Remcos RAT,Remcos (acronym of Remote Control & Surveillance Software) is a Remote Access Software used to remot,2022-10-02T11:03:36.202000,Whitelisted IP
udp,192.168.2.1,65523,192.168.2.254,53,local,domain,,,INTL.c,,,,,,
udp,192.168.2.1,57692,192.168.2.254,53,local,domain,,,INTL.c,,,,,,
tcp,192.168.2.1,48020,157.240.208.3,443,OUT.bound,https,established,,LOKAL.c,ID,AS32934 facebook  inc.,,,,
udp,192.168.2.1,60510,74.125.130.119,443,OUT.bound,https,,i.ytimg.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,62436,142.251.12.101,443,OUT.bound,https,,play.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,62436,142.251.12.101,443,OUT.bound,https,,docs.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,62436,142.251.12.101,443,OUT.bound,https,,clients.l.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,52824,142.251.12.101,443,OUT.bound,https,,play.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,52824,142.251.12.101,443,OUT.bound,https,,docs.google.com,LOKAL.c,US,AS15169 google llc,,,,
udp,103.135.6.222,52824,142.251.12.101,443,OUT.bound,https,,clients.l.google.com,LOKAL.c,US,AS15169 google llc,,,,
tcp,192.168.2.1,50480,20.189.173.2,443,OUT.bound,https,established,,INTL.c,US,AS8075 microsoft corporation,Spyware: http://browser.events.data.microsoftstart.cn,,2023-11-20T05:49:10.586000,Cloud Provider IP range
tcp,192.168.2.1,47990,34.117.147.68,443,OUT.bound,https,established,,INTL.c,US,AS396982 google,,,,
tcp,192.168.2.1,53756,45.121.219.179,443,OUT.bound,https,established,,INTL.c,ID,AS131702 moratelindo internet exchange,,,,Whitelisted IP
udp,103.135.6.222,51870,64.233.170.156,443,OUT.bound,https,,googleads.g.doubleclick.net,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,51870,64.233.170.156,443,OUT.bound,https,,adservice.google.com,LOKAL.c,US,AS15169 google llc,,,,Whitelisted IP
udp,103.135.6.222,50631,142.251.175.94,443,OUT.bound,https,,id.google.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
udp,103.135.6.222,50631,142.251.175.94,443,OUT.bound,https,,ssl.gstatic.com,LOKAL.c,US,AS15169 google llc,CVE JAR Found   Massive active Malicious   unlatched issues,Monitoring Tsara Brashears - Extreme cyber attack against documented as alleged SA victim. Non-Adver,2023-11-24T12:03:49.398000,
